language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.80  T=11.03 s (109.7 files/s, 114482.5 lines/s)"
C#,./CosdocToNet/CosDocOcx/omsorg/frmRPrg_ResGruppe.cs,200,260,1781
C#,./CosdocToNet/CosDocOcx/felles/VSFlexGridRutiner.cs,197,242,1760
C#,./CosdocToNet/CosDocOcx/omsorg_mld/Mel_EmeldingLogg.cs,245,223,1729
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmREst_EpjSaksType.cs,244,219,1724
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPty_TiltaksType.cs,212,144,1715
C#,./CosdocToNet/CosDocOcx/omsorg_mld/Mla_MldAnsv.cs,259,182,1712
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmRTtm_TiltMal.cs,222,244,1693
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrb_ResBruk.cs,187,210,1687
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Pfs_FaktSum.cs,236,254,1677
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RJjt_JourType.Designer.cs,44,290,1676
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPrt_ResType.cs,196,144,1672
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPaa_AktArt.cs,253,149,1669
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPwh_WhyKode.cs,255,113,1668
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/Pls_StingKall.cs,256,224,1662
C#,./CosdocToNet/CosDocOcx/omsorg_jour/RJrs_RegTypeSub.cs,236,210,1613
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPvd_VaktDat.Designer.cs,143,244,1613
C#,./CosdocToNet/CosDocOcx/omsorg_mld/MLWSTypeDef.cs,79,209,1605
C#,./CosdocToNet/CosDocOcx/felles/Kodeverk/frmEgendefKodeverk.cs,178,69,1605
C#,./CosdocToNet/CosDocOcx/omsorg_adm/Rpvg_VaktGruppe.cs,279,51,1604
C#,./CosdocToNet/CosDocOcx/websak_adm/RSut_Utvalg.cs,181,184,1603
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfa_Faktura.cs,249,160,1603
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/frmPfl_FaktLinje.Designer.cs,51,289,1601
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/OFTypeDef.cs,108,15,1600
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RPly_LonnSystem.cs,250,209,1585
C#,./CosDocAdresseRepository/Service References/CosDocAdressesServiceReference/Reference.cs,329,9,1584
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLgle_GittLMEffekt.cs,236,123,1575
C#,./CosdocToNet/CosDocOcx/websak_adm/RGfi_Firma.cs,172,231,1574
C#,./CosdocToNet/CosDocOcx/websak_adm/RSfs_FasteSaker.cs,214,186,1573
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RGfu_Funksjon.cs,249,187,1567
C#,./CosdocToNet/CosDocOcx/websak_adm/RGpo_Post.cs,180,43,1544
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPrk_ResKonstanter.cs,184,127,1537
C#,./CosdocToNet/CosDocOcx/omsorg_mld/MLCosDoc.cs,183,152,1536
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPtg_Tiltaksgruppe.cs,175,40,1533
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPpt_ProeveType.cs,184,133,1531
